user_id,habit_type,activity_type,difficulty_level,streak_length,missed_days_last_7,checkin_hour_avg,engagement_freq,days_since_last,goal_age_days,pomodoro_sessions,pomodoro_completion_rate,overall_risk,activity_specific_risk
317,exercise,screen_based,medium,25,3,12,0.765,3,72,0,0.0,0,0
317,exercise,outdoor,low,8,0,17,0.819,0,18,0,0.0,0,0
317,studying,indoor,low,26,1,16,0.891,0,10,3,0.881,0,0
317,hydration,self_care,low,14,0,9,0.752,0,178,0,0.0,0,0
317,hydration,self_care,medium,3,2,23,0.675,2,94,0,0.0,0,0
317,hydration,outdoor,low,15,0,22,0.749,0,144,0,0.0,0,0
317,journaling,screen_based,low,23,0,6,0.847,0,72,0,0.0,0,0
317,journaling,outdoor,medium,16,2,16,0.745,0,112,0,0.0,0,0
317,exercise,self_care,low,13,2,15,1.0,0,108,0,0.0,0,0
317,sleep,indoor,high,19,0,20,0.99,0,29,0,0.0,0,0
317,sleep,self_care,low,17,2,17,0.899,2,112,0,0.0,0,0
317,sleep,outdoor,low,14,0,7,0.869,0,81,0,0.0,0,0
317,exercise,screen_based,high,17,0,11,0.926,0,82,0,0.0,0,0
317,journaling,self_care,medium,14,2,21,0.841,0,132,0,0.0,0,0
317,hydration,outdoor,high,21,1,11,0.887,1,125,0,0.0,0,0
317,studying,self_care,low,19,0,21,0.741,0,48,1,0.728,0,0
317,exercise,self_care,high,20,1,20,0.797,1,126,0,0.0,0,0
317,hydration,indoor,medium,23,0,13,0.849,0,34,0,0.0,0,0
317,journaling,indoor,medium,21,5,12,0.733,3,171,0,0.0,0,0
317,exercise,screen_based,high,16,1,10,1.0,0,68,0,0.0,0,0
317,hydration,screen_based,low,26,1,14,0.832,0,151,0,0.0,0,0
317,exercise,screen_based,medium,18,1,15,0.748,0,144,0,0.0,0,0
317,sleep,self_care,medium,16,0,6,0.937,1,45,0,0.0,0,0
317,sleep,indoor,low,12,0,12,0.75,3,42,0,0.0,0,0
317,journaling,outdoor,medium,15,0,23,0.889,1,109,0,0.0,0,0
317,journaling,outdoor,medium,15,2,9,0.987,3,104,0,0.0,0,0
317,sleep,self_care,low,17,0,20,0.774,0,145,0,0.0,0,0
317,studying,self_care,low,12,1,15,1.0,0,74,3,0.792,0,0
317,exercise,indoor,medium,19,0,21,0.889,0,78,0,0.0,0,0
317,studying,outdoor,medium,10,1,6,0.646,1,131,6,0.647,0,0
317,studying,self_care,low,13,3,11,1.0,4,45,5,0.875,0,0
317,sleep,self_care,medium,21,1,14,1.0,0,175,0,0.0,0,0
317,exercise,indoor,medium,15,0,12,0.731,1,33,0,0.0,0,0
317,hydration,self_care,medium,16,0,11,0.761,2,7,0,0.0,0,0
317,studying,screen_based,medium,14,0,22,0.888,1,27,2,0.807,0,0
317,hydration,screen_based,low,19,2,10,0.891,2,121,0,0.0,0,0
317,hydration,self_care,medium,10,2,9,0.926,3,64,0,0.0,0,0
317,hydration,indoor,medium,24,1,23,0.713,1,106,0,0.0,0,0
317,exercise,screen_based,high,22,0,10,0.874,0,173,0,0.0,0,0
317,hydration,outdoor,low,14,0,19,0.98,0,131,0,0.0,0,0
317,hydration,outdoor,high,13,0,18,0.652,0,29,0,0.0,0,0
317,journaling,screen_based,medium,20,0,14,0.765,0,52,0,0.0,0,0
317,sleep,indoor,medium,14,0,14,0.759,1,173,0,0.0,0,0
317,studying,self_care,low,22,2,8,0.699,4,130,0,0.646,0,0
317,journaling,outdoor,medium,16,0,17,0.811,0,60,0,0.0,0,0
317,exercise,indoor,high,11,5,15,0.736,6,144,0,0.0,0,1
317,hydration,self_care,medium,11,2,13,1.0,0,116,0,0.0,0,0
317,journaling,self_care,high,27,0,22,0.895,0,124,0,0.0,0,0
317,exercise,indoor,high,14,0,5,0.805,1,174,0,0.0,0,0
317,studying,indoor,low,15,1,7,0.953,1,94,4,0.863,0,0
317,exercise,screen_based,medium,16,3,12,0.641,4,39,0,0.0,0,0
317,studying,indoor,high,20,0,17,0.87,0,59,4,0.757,0,0
317,exercise,indoor,medium,16,0,20,0.891,2,147,0,0.0,0,0
317,studying,screen_based,high,18,2,19,0.911,0,119,0,0.846,0,0
317,sleep,screen_based,medium,8,0,7,0.74,1,144,0,0.0,0,0
317,journaling,screen_based,high,5,1,18,1.0,0,41,0,0.0,0,0
317,sleep,indoor,medium,12,0,9,0.866,0,28,0,0.0,0,0
317,sleep,outdoor,low,12,0,17,0.81,1,65,0,0.0,0,0
317,studying,self_care,low,24,1,12,0.934,0,168,8,1.0,0,0
317,exercise,self_care,high,14,1,8,0.904,1,152,0,0.0,0,0
317,exercise,indoor,medium,21,0,12,0.906,0,70,0,0.0,0,0
317,journaling,indoor,low,26,0,22,0.726,0,104,0,0.0,0,0
317,hydration,screen_based,high,12,0,6,0.895,0,177,0,0.0,0,0
317,journaling,outdoor,medium,12,1,22,0.791,2,97,0,0.0,0,0
317,sleep,indoor,medium,19,0,8,0.93,0,148,0,0.0,0,0
317,hydration,indoor,medium,19,0,13,0.863,0,120,0,0.0,0,0
317,exercise,screen_based,low,2,1,23,0.733,4,76,0,0.0,0,0
317,journaling,indoor,medium,17,0,8,0.765,0,76,0,0.0,0,0
317,studying,outdoor,high,18,0,5,0.85,0,8,4,0.824,0,0
317,journaling,screen_based,medium,22,2,20,0.854,3,126,0,0.0,0,0
317,hydration,indoor,medium,11,0,10,0.801,0,27,0,0.0,0,0
318,sleep,indoor,medium,18,2,13,0.633,0,121,0,0.0,0,0
318,studying,outdoor,high,14,0,11,0.574,0,65,1,0.468,0,0
318,journaling,outdoor,high,17,3,11,0.344,3,8,0,0.0,0,0
318,studying,outdoor,medium,20,5,6,0.541,2,60,1,0.642,0,0
318,sleep,outdoor,medium,6,4,15,0.783,3,141,0,0.0,0,0
318,sleep,outdoor,high,17,1,19,0.548,0,15,0,0.0,0,0
318,studying,outdoor,low,13,4,17,0.587,4,161,3,0.665,0,0
318,exercise,self_care,medium,17,4,18,0.453,6,129,0,0.0,0,1
318,journaling,outdoor,medium,4,1,15,0.676,1,59,0,0.0,0,0
318,exercise,self_care,high,9,1,20,0.528,0,176,0,0.0,0,0
318,studying,self_care,low,11,4,20,0.568,2,179,3,0.529,0,0
318,exercise,indoor,low,11,3,14,0.494,3,152,0,0.0,0,0
318,hydration,self_care,low,18,3,8,0.288,5,30,0,0.0,0,0
318,sleep,outdoor,medium,14,4,10,0.702,6,165,0,0.0,0,1
318,journaling,outdoor,medium,14,3,11,0.588,4,152,0,0.0,0,0
318,sleep,self_care,low,16,2,15,0.498,1,71,0,0.0,0,0
318,sleep,self_care,medium,12,3,14,0.522,2,160,0,0.0,0,0
318,studying,indoor,medium,8,0,9,0.508,0,133,3,0.617,0,0
318,studying,screen_based,low,21,3,5,0.54,4,144,6,0.47,0,0
318,hydration,self_care,high,14,1,9,0.656,2,136,0,0.0,0,0
318,exercise,indoor,medium,23,2,16,0.581,2,114,0,0.0,0,0
318,sleep,outdoor,high,16,2,14,0.643,0,126,0,0.0,0,0
318,studying,outdoor,low,21,3,16,0.495,3,177,4,0.502,0,0
318,studying,screen_based,high,1,5,19,0.647,3,23,3,0.417,0,1
318,hydration,self_care,low,14,2,21,0.441,1,44,0,0.0,0,0
318,journaling,outdoor,medium,19,3,21,0.514,4,110,0,0.0,0,0
318,exercise,screen_based,medium,5,5,11,0.666,5,51,0,0.0,0,1
318,studying,screen_based,medium,12,2,10,0.687,1,118,0,0.694,0,0
318,studying,screen_based,medium,5,3,9,0.692,1,161,4,0.63,0,0
318,studying,self_care,low,0,0,9,0.539,1,124,2,0.354,0,0
318,exercise,screen_based,medium,17,0,23,0.693,0,135,0,0.0,0,0
318,exercise,indoor,medium,10,2,6,0.561,1,141,0,0.0,0,0
318,studying,indoor,medium,10,3,18,0.62,3,77,0,0.411,0,0
318,hydration,outdoor,medium,22,1,9,0.616,0,118,0,0.0,0,0
318,journaling,screen_based,low,14,0,8,0.363,0,30,0,0.0,0,0
318,studying,screen_based,medium,17,4,17,0.721,4,85,2,0.832,0,0
318,hydration,outdoor,low,12,5,11,0.489,5,126,0,0.0,0,1
318,studying,self_care,low,14,3,12,0.462,2,51,3,0.182,0,0
318,sleep,screen_based,low,12,0,20,0.383,0,84,0,0.0,0,0
318,journaling,outdoor,medium,10,3,22,0.66,1,35,0,0.0,0,0
318,studying,indoor,medium,0,2,6,0.427,1,26,0,0.502,0,0
318,studying,screen_based,low,9,6,10,0.578,5,24,0,0.593,0,1
318,sleep,indoor,medium,21,0,13,0.581,0,34,0,0.0,0,0
318,sleep,screen_based,medium,15,0,15,0.662,0,174,0,0.0,0,0
318,exercise,screen_based,medium,8,4,15,0.61,4,7,0,0.0,0,0
318,hydration,indoor,low,11,2,8,0.577,1,12,0,0.0,0,0
318,studying,indoor,high,13,3,12,0.66,1,65,3,0.803,0,0
318,journaling,screen_based,high,20,2,11,0.446,1,163,0,0.0,0,0
318,exercise,indoor,high,4,0,23,0.424,0,45,0,0.0,0,0
318,sleep,screen_based,medium,5,0,13,0.712,0,158,0,0.0,0,0
318,exercise,self_care,medium,12,2,23,0.694,1,117,0,0.0,0,0
318,journaling,screen_based,medium,2,2,11,0.429,1,62,0,0.0,0,0
318,journaling,indoor,low,21,4,7,0.585,5,152,0,0.0,0,0
318,sleep,outdoor,medium,10,0,14,0.627,0,26,0,0.0,0,0
318,exercise,self_care,medium,17,3,21,0.604,2,114,0,0.0,0,0
318,exercise,outdoor,medium,12,2,17,0.511,1,96,0,0.0,0,0
318,exercise,screen_based,low,0,4,22,0.456,3,106,0,0.0,0,0
318,studying,self_care,high,13,5,17,0.663,5,57,4,0.709,0,1
318,exercise,indoor,low,12,2,11,0.442,0,14,0,0.0,0,0
318,exercise,screen_based,medium,14,2,8,0.623,1,121,0,0.0,0,0
318,exercise,self_care,medium,16,4,22,0.793,1,129,0,0.0,0,0
318,sleep,outdoor,medium,9,3,16,0.608,1,100,0,0.0,0,0
318,journaling,self_care,medium,13,4,14,0.435,3,64,0,0.0,0,0
318,sleep,outdoor,medium,6,3,21,0.702,2,149,0,0.0,0,0
318,exercise,outdoor,low,13,6,20,0.466,5,99,0,0.0,0,1
318,exercise,self_care,medium,13,1,19,0.639,0,90,0,0.0,0,0
318,exercise,self_care,medium,9,3,20,0.431,2,147,0,0.0,0,0
318,exercise,screen_based,medium,6,2,18,0.731,1,20,0,0.0,0,0
318,studying,screen_based,low,24,4,10,0.656,6,60,2,0.324,0,0
318,studying,screen_based,high,11,2,9,0.618,2,25,1,0.62,0,0
318,hydration,self_care,medium,12,2,18,0.843,4,11,0,0.0,0,0
318,journaling,self_care,medium,16,2,18,0.867,1,98,0,0.0,0,0
318,hydration,outdoor,medium,0,2,7,0.636,0,42,0,0.0,0,0
318,exercise,indoor,low,9,2,14,0.618,1,130,0,0.0,0,0
318,journaling,self_care,low,3,4,19,0.475,5,18,0,0.0,0,0
318,hydration,indoor,high,19,2,5,0.737,3,61,0,0.0,0,0
318,hydration,screen_based,low,21,1,9,0.756,1,121,0,0.0,0,0
318,journaling,screen_based,low,14,3,10,0.385,4,153,0,0.0,0,0
318,sleep,self_care,low,10,2,22,0.741,0,107,0,0.0,0,0
318,exercise,screen_based,high,9,2,9,0.583,1,52,0,0.0,0,0
318,hydration,indoor,medium,17,3,20,0.639,2,45,0,0.0,0,0
318,journaling,outdoor,low,17,0,5,0.596,0,90,0,0.0,0,0
318,journaling,outdoor,low,13,4,15,0.515,2,115,0,0.0,0,0
318,journaling,self_care,low,13,2,14,0.52,0,71,0,0.0,0,0
318,journaling,outdoor,high,12,2,15,0.776,0,59,0,0.0,0,0
318,studying,indoor,low,1,1,22,0.646,0,157,4,0.877,0,0
318,journaling,indoor,medium,12,1,22,0.383,1,42,0,0.0,0,0
318,journaling,outdoor,low,10,3,9,0.686,5,158,0,0.0,0,0
318,exercise,indoor,high,6,4,15,0.705,3,155,0,0.0,0,0
318,hydration,outdoor,high,0,2,16,0.551,3,70,0,0.0,0,0
318,hydration,self_care,medium,12,4,14,0.555,3,156,0,0.0,0,0
318,journaling,outdoor,low,13,1,6,0.419,2,144,0,0.0,0,0
318,journaling,self_care,low,11,5,12,0.619,4,157,0,0.0,0,0
318,journaling,outdoor,medium,12,1,5,0.57,0,168,0,0.0,0,0
318,journaling,self_care,medium,16,1,11,0.463,0,150,0,0.0,0,0
318,journaling,outdoor,low,16,2,17,0.563,4,58,0,0.0,0,0
318,journaling,indoor,low,11,5,23,0.57,5,136,0,0.0,0,1
318,exercise,outdoor,high,13,0,22,0.706,0,80,0,0.0,0,0
318,sleep,screen_based,low,11,1,7,0.68,0,22,0,0.0,0,0
318,exercise,screen_based,low,5,3,15,0.716,2,82,0,0.0,0,0
319,studying,outdoor,medium,7,0,6,0.857,0,116,0,0.934,0,0
319,exercise,screen_based,low,6,1,9,0.749,3,115,0,0.0,0,0
319,journaling,indoor,low,1,1,11,0.718,2,91,0,0.0,0,0
319,studying,outdoor,high,7,0,23,0.89,0,52,2,0.574,0,0
319,sleep,self_care,low,14,0,14,0.722,0,124,0,0.0,0,0
319,hydration,outdoor,high,11,1,5,0.6,2,178,0,0.0,0,0
319,hydration,screen_based,low,17,1,16,0.767,0,133,0,0.0,0,0
319,sleep,self_care,medium,14,2,14,0.613,1,64,0,0.0,0,0
319,hydration,outdoor,low,21,3,7,0.741,2,178,0,0.0,0,0
319,journaling,outdoor,high,14,1,21,0.7,1,145,0,0.0,0,0
319,journaling,self_care,medium,14,2,23,0.787,2,117,0,0.0,0,0
319,exercise,screen_based,low,8,0,18,0.61,0,46,0,0.0,0,0
319,exercise,outdoor,medium,14,4,13,0.822,2,123,0,0.0,0,0
319,journaling,indoor,low,10,4,5,0.565,5,46,0,0.0,0,0
319,sleep,screen_based,medium,0,2,9,0.509,1,39,0,0.0,0,0
319,journaling,screen_based,medium,15,3,22,0.619,4,49,0,0.0,0,0
319,journaling,self_care,low,7,1,18,0.271,0,26,0,0.0,0,0
319,journaling,indoor,low,9,0,5,0.518,0,52,0,0.0,0,0
319,journaling,self_care,high,0,5,21,0.727,5,175,0,0.0,1,1
319,journaling,outdoor,low,17,0,22,0.657,2,134,0,0.0,0,0
319,journaling,screen_based,high,14,0,21,0.459,0,131,0,0.0,0,0
319,exercise,self_care,high,15,0,8,0.726,0,156,0,0.0,0,0
319,hydration,outdoor,low,8,2,16,0.769,4,7,0,0.0,0,0
319,exercise,self_care,medium,10,2,10,0.956,2,53,0,0.0,0,0
319,studying,indoor,medium,2,1,5,0.578,0,84,2,0.95,0,0
319,studying,screen_based,high,9,3,22,0.647,2,146,0,0.836,0,0
319,hydration,indoor,high,10,0,23,0.794,0,24,0,0.0,0,0
319,studying,outdoor,low,18,2,14,0.679,3,23,2,0.625,0,0
319,exercise,self_care,low,8,5,21,0.731,6,131,0,0.0,0,1
319,sleep,outdoor,medium,13,2,7,0.734,3,18,0,0.0,0,0
319,journaling,indoor,low,15,1,22,0.623,0,29,0,0.0,0,0
319,journaling,outdoor,medium,15,2,5,0.718,2,36,0,0.0,0,0
319,sleep,indoor,low,18,0,11,0.559,3,166,0,0.0,0,0
319,sleep,indoor,low,22,1,6,0.61,0,120,0,0.0,0,0
319,sleep,self_care,medium,19,1,16,0.918,3,113,0,0.0,0,0
319,journaling,screen_based,high,20,3,7,0.653,3,170,0,0.0,0,0
319,studying,self_care,high,14,2,23,0.693,1,96,0,0.996,0,0
319,exercise,indoor,medium,15,1,20,0.619,1,108,0,0.0,0,0
319,sleep,indoor,high,14,2,10,0.633,2,94,0,0.0,0,0
319,hydration,screen_based,medium,15,3,15,0.569,2,122,0,0.0,0,0
319,sleep,indoor,medium,8,0,16,0.565,0,133,0,0.0,0,0
319,sleep,indoor,high,1,1,10,0.783,3,72,0,0.0,0,0
319,exercise,screen_based,high,7,1,13,0.606,0,132,0,0.0,0,0
319,journaling,outdoor,low,12,1,12,0.414,0,27,0,0.0,0,0
319,journaling,indoor,low,6,0,6,0.708,0,165,0,0.0,0,0
319,hydration,indoor,low,4,0,14,0.74,0,176,0,0.0,0,0
319,sleep,screen_based,low,17,3,10,0.872,2,7,0,0.0,0,0
319,sleep,outdoor,low,24,1,12,0.539,0,105,0,0.0,0,0
319,journaling,indoor,low,14,1,23,0.826,0,156,0,0.0,0,0
319,exercise,outdoor,medium,8,2,14,0.713,1,78,0,0.0,0,0
319,sleep,indoor,medium,11,2,22,0.56,2,177,0,0.0,0,0
319,journaling,indoor,low,9,1,22,0.809,0,96,0,0.0,0,0
319,exercise,outdoor,low,11,4,19,0.92,1,175,0,0.0,0,0
319,journaling,self_care,low,12,3,8,0.865,3,151,0,0.0,0,0
319,hydration,outdoor,high,15,2,23,0.821,3,20,0,0.0,0,0
319,journaling,indoor,medium,5,1,18,0.849,0,172,0,0.0,0,0
319,studying,indoor,low,12,1,17,0.674,3,115,0,0.934,0,0
319,hydration,indoor,high,12,4,14,0.592,4,89,0,0.0,0,1
319,hydration,outdoor,low,15,4,9,0.666,5,154,0,0.0,0,0
319,exercise,indoor,medium,14,0,20,0.694,1,160,0,0.0,0,0
319,exercise,indoor,medium,16,0,15,0.615,0,55,0,0.0,0,0
319,exercise,indoor,low,14,2,23,0.558,2,113,0,0.0,0,0
319,hydration,self_care,medium,6,2,5,0.459,2,61,0,0.0,0,0
319,sleep,indoor,medium,12,3,20,0.544,2,105,0,0.0,0,0
319,sleep,screen_based,low,4,1,16,0.707,1,148,0,0.0,0,0
319,sleep,indoor,medium,1,3,8,0.755,2,107,0,0.0,0,0
319,journaling,self_care,high,11,2,16,0.742,4,33,0,0.0,0,0
319,sleep,self_care,high,4,1,17,0.696,0,138,0,0.0,0,0
319,sleep,indoor,medium,17,3,21,0.897,0,156,0,0.0,0,0
319,journaling,outdoor,medium,20,1,12,0.561,2,104,0,0.0,0,0
319,studying,screen_based,high,15,2,15,0.807,0,134,4,0.77,0,0
319,exercise,outdoor,low,17,3,13,0.823,1,130,0,0.0,0,0
319,journaling,indoor,medium,17,1,22,0.702,2,88,0,0.0,0,0
319,studying,indoor,medium,7,0,11,0.468,0,84,3,0.624,0,0
319,journaling,outdoor,medium,12,0,10,0.607,0,101,0,0.0,0,0
319,exercise,screen_based,medium,22,3,5,0.764,2,47,0,0.0,0,0
319,journaling,indoor,low,20,2,12,0.511,2,138,0,0.0,0,0
319,sleep,self_care,low,13,1,8,0.624,0,103,0,0.0,0,0
319,hydration,self_care,medium,24,1,17,0.56,0,133,0,0.0,0,0
319,studying,screen_based,high,7,3,5,0.658,4,139,2,0.869,0,0
319,hydration,outdoor,medium,12,3,16,0.621,4,18,0,0.0,0,0
319,sleep,indoor,high,9,2,13,0.734,1,135,0,0.0,0,0
319,hydration,outdoor,medium,22,3,19,0.662,5,73,0,0.0,0,0
319,exercise,screen_based,medium,13,4,23,0.635,3,175,0,0.0,0,0
319,sleep,self_care,medium,20,2,19,0.664,3,153,0,0.0,0,0
319,hydration,screen_based,low,4,5,17,0.736,4,136,0,0.0,0,0
319,hydration,screen_based,low,10,2,23,0.684,0,14,0,0.0,0,0
319,sleep,screen_based,low,14,0,14,0.873,0,18,0,0.0,0,0
319,sleep,indoor,medium,11,1,11,0.673,1,82,0,0.0,0,0
319,sleep,indoor,medium,17,3,12,0.835,3,15,0,0.0,0,0
319,exercise,outdoor,medium,11,1,11,0.618,0,30,0,0.0,0,0
319,exercise,screen_based,high,11,0,9,0.583,1,57,0,0.0,0,0
319,hydration,indoor,low,22,0,20,0.809,0,11,0,0.0,0,0
319,sleep,indoor,medium,2,1,5,0.629,0,125,0,0.0,0,0
319,journaling,self_care,medium,15,1,10,0.633,2,171,0,0.0,0,0
319,sleep,indoor,medium,4,1,15,0.762,4,12,0,0.0,0,0
319,hydration,outdoor,low,7,3,10,0.774,0,28,0,0.0,0,0
319,exercise,screen_based,low,22,4,23,0.553,2,121,0,0.0,0,0
319,exercise,self_care,medium,18,1,8,0.589,0,177,0,0.0,0,0
319,journaling,outdoor,medium,20,2,10,0.511,5,133,0,0.0,0,0
320,studying,screen_based,medium,25,0,10,0.842,3,173,2,1.0,0,0
320,exercise,outdoor,medium,10,0,18,0.954,0,128,0,0.0,0,0
320,exercise,outdoor,low,13,0,8,1.0,0,74,0,0.0,0,0
320,journaling,outdoor,low,13,1,6,0.913,1,121,0,0.0,0,0
320,studying,self_care,low,17,0,13,0.95,0,98,5,0.922,0,0
320,hydration,screen_based,low,12,0,11,0.835,0,22,0,0.0,0,0
320,sleep,screen_based,low,22,2,16,0.912,0,56,0,0.0,0,0
320,hydration,self_care,medium,23,1,13,1.0,1,14,0,0.0,0,0
320,studying,screen_based,medium,10,0,11,0.968,1,48,1,0.955,0,0
320,journaling,screen_based,medium,20,0,16,0.782,1,153,0,0.0,0,0
320,journaling,outdoor,low,16,0,8,1.0,1,73,0,0.0,0,0
320,exercise,screen_based,medium,31,1,20,1.0,0,57,0,0.0,0,0
320,sleep,self_care,low,17,1,5,0.88,0,67,0,0.0,0,0
320,sleep,outdoor,low,11,0,21,0.836,0,104,0,0.0,0,0
320,journaling,screen_based,medium,19,0,13,0.663,1,31,0,0.0,0,0
320,hydration,outdoor,medium,16,1,21,0.912,0,53,0,0.0,0,0
320,studying,screen_based,high,22,0,22,0.996,0,82,7,1.0,0,0
320,journaling,screen_based,medium,15,0,20,1.0,2,160,0,0.0,0,0
320,journaling,indoor,low,15,0,16,0.933,0,172,0,0.0,0,0
320,sleep,screen_based,high,29,1,16,0.994,2,14,0,0.0,0,0
320,journaling,indoor,low,18,2,5,0.887,1,15,0,0.0,0,0
320,sleep,screen_based,low,16,0,5,1.0,0,8,0,0.0,0,0
320,hydration,screen_based,high,14,1,20,0.903,1,96,0,0.0,0,0
320,sleep,outdoor,medium,17,0,16,0.997,0,110,0,0.0,0,0
320,hydration,screen_based,low,23,0,16,0.84,2,29,0,0.0,0,0
320,studying,screen_based,medium,30,1,6,0.933,0,172,6,1.0,0,0
320,studying,screen_based,low,29,1,6,0.899,3,122,2,0.968,0,0
320,sleep,screen_based,low,10,2,23,1.0,1,18,0,0.0,0,0
320,studying,screen_based,medium,13,2,17,0.894,4,42,6,0.957,0,0
320,exercise,self_care,medium,22,3,5,0.663,2,118,0,0.0,0,0
320,exercise,outdoor,medium,10,0,19,1.0,0,129,0,0.0,0,0
320,exercise,self_care,medium,16,0,6,0.801,1,172,0,0.0,0,0
320,sleep,indoor,medium,29,0,19,0.756,0,63,0,0.0,0,0
320,journaling,outdoor,high,13,0,19,0.913,0,134,0,0.0,0,0
320,exercise,indoor,medium,19,0,16,0.92,0,52,0,0.0,0,0
320,sleep,screen_based,medium,21,0,9,0.824,2,106,0,0.0,0,0
320,exercise,screen_based,low,17,1,8,1.0,0,42,0,0.0,0,0
320,journaling,screen_based,medium,23,0,20,0.893,0,57,0,0.0,0,0
320,studying,screen_based,low,36,0,23,1.0,0,144,3,1.0,0,0
320,studying,outdoor,medium,21,0,20,0.936,0,137,5,0.997,0,0
320,journaling,self_care,low,16,0,5,1.0,1,55,0,0.0,0,0
320,sleep,screen_based,low,20,0,5,1.0,2,92,0,0.0,0,0
320,hydration,outdoor,medium,23,0,8,0.67,0,116,0,0.0,0,0
320,journaling,indoor,low,17,0,22,0.951,1,47,0,0.0,0,0
320,studying,self_care,medium,8,0,8,0.908,0,79,2,0.913,0,0
320,journaling,indoor,medium,11,1,13,0.72,3,16,0,0.0,0,0
320,journaling,self_care,low,18,0,23,0.896,0,7,0,0.0,0,0
320,exercise,self_care,medium,28,2,15,1.0,1,27,0,0.0,0,0
320,exercise,outdoor,low,14,1,17,0.95,0,46,0,0.0,0,0
320,hydration,self_care,medium,29,1,10,1.0,0,116,0,0.0,0,0
320,studying,self_care,low,21,0,6,0.947,0,55,5,1.0,0,0
320,journaling,outdoor,medium,30,0,22,0.796,0,173,0,0.0,0,0
320,journaling,self_care,medium,15,0,16,0.874,0,75,0,0.0,0,0
320,exercise,self_care,medium,15,0,11,0.733,0,69,0,0.0,0,0
320,studying,outdoor,medium,15,0,22,0.944,0,77,6,0.805,0,0
320,exercise,indoor,high,21,0,12,0.827,0,148,0,0.0,0,0
320,sleep,indoor,medium,8,0,9,0.987,0,154,0,0.0,0,0
320,journaling,screen_based,low,16,0,7,0.882,0,81,0,0.0,0,0
320,studying,outdoor,medium,15,0,5,1.0,0,7,4,0.855,0,0
320,sleep,self_care,medium,22,2,14,0.859,1,36,0,0.0,0,0
320,exercise,self_care,high,15,1,21,0.915,1,133,0,0.0,0,0
320,exercise,self_care,low,10,1,17,0.89,0,134,0,0.0,0,0
320,sleep,self_care,medium,18,0,6,0.913,2,166,0,0.0,0,0
320,hydration,self_care,low,19,0,10,0.818,0,95,0,0.0,0,0
320,journaling,outdoor,medium,6,1,6,1.0,2,178,0,0.0,0,0
320,exercise,self_care,medium,10,1,22,1.0,3,63,0,0.0,0,0
320,sleep,indoor,medium,19,2,19,0.834,1,43,0,0.0,0,0
320,studying,outdoor,medium,14,1,7,1.0,0,29,6,0.728,0,0
320,sleep,self_care,low,21,0,19,0.806,0,84,0,0.0,0,0
320,journaling,indoor,low,17,0,12,0.988,0,33,0,0.0,0,0
320,studying,outdoor,medium,17,0,11,0.964,0,65,3,0.945,0,0
320,journaling,screen_based,low,6,0,9,1.0,0,162,0,0.0,0,0
320,journaling,indoor,medium,16,0,14,0.848,1,59,0,0.0,0,0
320,hydration,screen_based,high,16,0,17,0.816,2,62,0,0.0,0,0
320,journaling,outdoor,low,11,0,15,0.693,0,127,0,0.0,0,0
320,exercise,self_care,medium,12,0,10,1.0,0,55,0,0.0,0,0
320,journaling,indoor,medium,26,2,14,0.879,3,84,0,0.0,0,0
320,journaling,indoor,medium,21,0,14,1.0,0,122,0,0.0,0,0
320,journaling,screen_based,high,18,0,17,0.953,0,173,0,0.0,0,0
320,journaling,self_care,low,15,0,13,0.977,0,97,0,0.0,0,0
320,sleep,self_care,low,24,0,20,0.846,0,137,0,0.0,0,0
320,hydration,screen_based,medium,12,2,7,0.897,0,58,0,0.0,0,0
320,hydration,indoor,low,25,1,10,0.866,0,101,0,0.0,0,0
320,hydration,screen_based,low,26,0,21,1.0,1,135,0,0.0,0,0
320,studying,outdoor,high,14,1,23,0.708,2,121,3,1.0,0,0
320,studying,screen_based,medium,14,2,12,0.921,0,160,2,0.834,0,0
320,exercise,screen_based,low,21,3,11,0.852,1,8,0,0.0,0,0
320,journaling,outdoor,medium,18,2,11,1.0,2,19,0,0.0,0,0
320,hydration,indoor,medium,12,0,19,0.9,1,45,0,0.0,0,0
320,journaling,indoor,medium,14,0,5,0.972,0,164,0,0.0,0,0
320,exercise,screen_based,medium,11,2,12,0.855,3,67,0,0.0,0,0
320,hydration,indoor,medium,24,0,22,1.0,0,164,0,0.0,0,0
320,hydration,indoor,high,10,0,13,0.7,2,142,0,0.0,0,0
320,exercise,screen_based,low,16,0,18,0.967,1,24,0,0.0,0,0
320,exercise,indoor,high,24,1,18,0.995,2,30,0,0.0,0,0
320,studying,self_care,medium,20,1,22,0.822,0,115,0,0.841,0,0
320,studying,outdoor,low,13,1,17,0.85,1,44,0,0.842,0,0
320,exercise,outdoor,medium,23,2,17,0.867,4,132,0,0.0,0,0
320,journaling,indoor,low,18,0,8,1.0,0,142,0,0.0,0,0
320,studying,outdoor,low,29,2,23,1.0,2,24,3,0.983,0,0
321,journaling,indoor,high,7,3,9,0.525,2,124,0,0.0,0,0
321,studying,self_care,low,9,1,10,0.543,0,166,5,0.654,0,0
321,sleep,self_care,medium,16,0,5,0.531,0,15,0,0.0,0,0
321,journaling,screen_based,medium,19,2,19,0.725,4,114,0,0.0,0,0
321,sleep,self_care,medium,21,3,8,0.615,2,96,0,0.0,0,0
321,journaling,outdoor,high,37,5,5,0.841,2,85,0,0.0,0,0
