streak_length,missed_days_last_7,checkin_hour_avg,engagement_freq,days_since_last,goal_age_days,label
43,5,6,0.27979037808998397,1,35,0
17,2,23,0.5372140640003289,11,89,0
52,1,22,0.7739329132557554,6,106,0
22,0,21,0.5002043701111567,7,67,0
49,3,11,1.0,4,9,0
22,0,19,0.23225667267238267,11,140,0
40,4,5,0.34060361000886735,1,29,0
3,7,6,0.1743463073367518,3,70,0
16,2,13,0.4743368280642244,16,62,0
11,5,22,0.3596411919791071,4,9,0
53,2,6,0.47543694395798114,9,50,0
36,4,8,0.5349336210742258,6,128,0
40,5,5,0.841408456970096,12,71,0
8,5,9,0.7826715065778547,8,41,0
30,3,5,1.0,4,40,0
19,2,19,0.20530299904427968,14,12,0
15,0,6,0.3948201746597153,7,146,0
33,7,18,0.9044082586079724,15,136,0
20,7,17,0.6474912616639605,0,148,0
14,1,11,0.824447001519807,14,20,0
32,0,18,0.8280030316534016,6,131,0
37,7,5,0.10203703234938745,12,49,0
9,6,11,0.9513587238691602,9,141,0
22,1,13,0.4750170075349265,4,70,0
46,2,8,0.10483775031488263,1,146,0
37,0,20,0.7702544926301411,9,43,0
22,5,20,0.6947571820220236,0,164,0
1,5,13,0.8392529952364892,1,32,0
50,0,18,0.506949761617011,4,47,0
41,2,7,0.615927935640494,2,151,0
25,3,9,0.44563207119719617,6,127,0
46,5,13,0.7800820820834794,13,151,0
8,3,12,0.7705645465778199,8,58,0
27,0,13,0.6381069822054325,12,127,0
18,1,13,0.2038729000998366,15,25,0
41,5,6,0.9948227217464019,0,166,0
59,0,7,0.29738744980197396,6,51,0
14,7,10,0.4906047010270036,5,50,0
30,2,10,0.22091781165227486,10,41,0
57,5,6,0.0764091942516969,0,135,0
54,2,5,0.510780870927239,6,161,0
12,4,7,0.5282649880554061,6,73,0
59,1,12,0.8928813915232681,8,143,0
32,3,8,0.48001189039336045,0,72,0
23,1,9,0.4928039961962034,3,164,0
56,1,9,0.3143598645526984,11,114,0
65,0,9,1.0,7,120,0
13,4,13,0.5222985188586655,13,62,0
44,3,6,0.3445350758583604,1,126,0
16,6,12,0.6664391261092842,16,106,0
60,0,9,0.9446209030551769,15,18,0
24,4,21,0.36376855539188424,7,135,0
27,7,20,0.8023384001691439,0,159,0
28,0,16,0.7347455409622945,9,28,0
41,0,20,1.0,13,167,0
41,2,23,0.8533432934569625,8,50,0
41,7,1,0.42564632498865007,4,3,0
53,1,13,0.6742868257190686,14,55,0
10,6,9,0.501159268187221,10,76,0
51,0,12,0.9600927405196094,7,123,0
6,5,11,0.206483484704756,4,150,0
26,1,13,0.8358523340556363,13,125,0
27,3,2,0.2076421261195678,11,141,0
16,7,10,1.0,4,43,0
50,1,16,0.7281706507855489,12,45,0
32,0,15,0.9084230982292504,15,30,0
2,5,12,0.8709269447509632,2,45,0
29,6,17,0.5802064620860031,11,31,0
44,2,10,0.6330654297216346,5,91,0
15,0,10,0.31027417903887106,15,73,0
27,0,5,0.8840770987096311,0,26,0
11,2,22,0.4570270856654034,11,98,0
22,1,10,0.40303590580472215,0,69,0
54,4,10,0.3283020428177007,4,159,0
13,5,8,0.9273921710472928,6,21,0
31,3,18,0.692581350998594,1,86,0
36,1,6,0.6777986335192653,12,51,0
20,5,19,0.344288358538124,3,68,0
59,3,7,0.2895974130301499,13,117,0
30,2,16,0.4895095155302774,12,51,0
27,1,22,0.23313805265577314,11,98,0
13,7,5,0.3882702263931729,8,67,0
46,3,7,0.8090853309857143,14,14,0
3,2,11,0.6717054007317957,0,62,0
60,7,15,0.02019148496015541,12,60,0
35,7,5,0.9628090836092171,6,45,0
23,0,9,0.32515610890277635,3,82,0
30,0,7,0.8638081211265688,5,115,0
6,0,15,0.49475841764649575,6,115,0
29,2,18,1.0,4,133,0
11,0,11,0.480514113207553,11,108,0
43,6,7,0.9503270221520262,1,142,0
11,2,0,0.6861333966315387,11,152,0
34,6,5,0.1511544843571096,12,31,0
15,2,21,0.3222956916124077,11,91,0
30,4,10,0.2808811363422024,0,75,0
16,0,10,0.4712339762783151,7,171,0
38,4,5,0.3584061017551033,0,63,0
35,1,21,0.328865027582956,3,157,0
7,0,17,0.38610135146618196,2,124,0
14,5,3,0.3179418059932797,14,76,0
35,3,21,0.7155866684034811,10,41,0
15,7,20,0.4168800697912354,15,112,1
4,1,6,0.7843487708180362,2,18,0
49,0,21,0.7686496321018796,14,34,0
6,3,20,0.17135921618272645,5,125,0
58,5,7,0.5640609797642264,3,147,0
49,1,20,0.9052653659830833,11,184,0
23,5,14,0.26629911615099766,0,169,0
49,0,5,0.9097646484765224,13,1,0
49,3,21,0.052418339058702274,12,93,0
33,2,0,0.26298177386916494,4,77,0
48,0,17,0.7137893176335159,7,44,0
27,4,4,0.2562510303768488,12,46,0
42,2,6,0.8334186472674125,0,49,0
21,0,18,0.8385903704138971,4,115,0
26,0,17,1.0,9,29,0
9,6,7,0.6204666751296808,7,61,0
39,2,19,0.8507357237837716,14,177,0
56,4,12,1.0,2,23,0
36,5,9,0.7478693936049973,9,31,0
37,4,15,0.18162444318611162,7,167,0
42,5,23,0.2777049741453778,1,63,0
50,1,7,0.9461857999733133,0,60,0
0,4,10,0.7336682538235796,0,74,0
42,1,21,0.979625428507121,8,129,0
57,0,5,0.9747242565163213,1,127,0
41,7,5,0.609409532305655,2,15,0
15,0,13,0.814953888962523,0,38,0
32,3,7,0.17344364551896793,8,47,0
4,6,13,0.6461861838987479,4,57,0
29,3,21,0.4643298433983766,8,68,0
31,0,4,0.8571315662601262,3,126,0
30,3,21,0.7706651277147057,4,173,0
23,0,21,0.5326439648673106,0,166,0
35,5,13,0.5976685612344983,11,18,0
55,0,4,0.31037460133792794,2,61,0
24,3,9,0.21156911949654733,0,98,0
45,6,10,0.33888449503749896,11,43,0
40,1,16,0.6026682929619072,9,169,0
41,7,7,1.0,4,39,0
25,1,6,0.14954093020407766,5,107,0
53,7,12,0.1876349996044283,13,56,0
42,0,14,0.8725762488834554,15,38,0
9,5,8,0.5996000406863315,5,74,0
69,5,8,0.5321248467894056,7,170,0
23,0,23,1.0,5,148,0
16,1,18,0.7882481246030578,0,71,0
61,2,22,0.47868320931537967,5,97,0
11,0,13,0.7671024155954304,3,33,0
19,1,22,0.12999063174016712,14,9,0
11,6,16,0.6193333150175977,4,45,0
8,6,6,0.5518695251657622,8,55,0
5,3,17,0.8609657350329523,5,174,0
53,7,23,0.13702081080797263,10,34,0
38,0,19,0.7538456635774594,5,124,0
52,1,16,0.3837425372387637,6,163,0
47,5,8,0.9203031534048833,10,73,0
17,7,8,0.8505098529434039,11,115,0
29,4,10,0.18871839542173752,0,78,0
20,3,3,0.6850870374095983,10,32,0
24,2,7,0.24358797428053575,8,150,0
12,3,5,0.24973604883007458,2,94,0
33,2,23,0.8675700656226656,9,173,0
11,4,6,0.6238427238271318,4,50,0
16,4,5,0.1675194559800978,8,99,0
21,5,10,0.43529860351690747,10,159,0
36,4,18,0.3145134135650683,3,102,0
44,7,7,0.7878824554615671,6,82,0
13,6,8,0.881623390537289,10,58,0
60,6,22,0.039792134680214614,5,9,0
46,7,18,0.44980100467353246,14,114,0
54,7,4,0.4305024557558362,0,32,0
55,0,18,0.6786136944668347,13,52,0
14,1,23,0.24825971337963088,11,69,0
31,4,15,0.08746332043800895,0,20,0
46,6,6,0.09567999848281701,2,147,0
40,4,23,0.8278899747476295,2,98,0
19,6,8,0.8781948611406526,16,94,0
22,1,10,0.44675533539995066,0,63,0
54,4,7,0.23381729090636424,0,138,0
43,0,19,0.9480102024596985,4,29,0
36,6,11,0.7797783270157611,8,29,0
28,1,11,0.009077420221123511,0,87,0
41,3,4,1.0,8,107,0
17,1,14,0.3300011537926174,12,60,0
55,6,4,0.13877923685397245,0,130,0
39,7,6,0.4900744237711873,1,6,0
32,5,5,0.6146211537099444,11,75,0
58,0,7,1.0,5,86,0
50,0,6,0.5612736663618768,5,162,0
18,7,12,0.7643657851034182,7,160,0
8,7,15,0.8624812341247979,3,56,0
0,2,18,0.5950859849907011,0,135,0
18,7,7,0.8792187060554528,15,39,0
47,5,0,0.441483041044085,2,182,0
31,6,19,0.7274262041740058,6,150,0
58,0,8,0.2916815649140343,7,45,0
16,3,10,0.5633983504063877,1,55,0
50,7,12,0.8543568039356151,9,159,0
15,6,18,0.5953655239417052,4,51,0
64,4,15,0.40023544454046556,6,22,0
23,0,18,0.42802944480278726,11,19,0
2,7,15,0.1088374353028384,2,161,0
15,0,6,1.0,15,130,0
60,1,4,0.7338881034904005,2,150,0
7,5,9,0.5112542057965402,4,71,0
24,7,16,0.4535273738572839,12,30,0
10,7,7,0.9358913377400518,10,44,0
10,5,20,0.4978210082121081,4,127,0
9,5,6,0.07307089898163203,4,71,0
25,4,20,0.32701080205191757,5,66,0
17,5,23,0.8449874507865702,14,68,0
25,0,22,0.268305129879851,10,129,0
16,5,14,0.19517586266308778,16,1,1
15,3,4,0.16855537683552602,11,99,0
49,0,15,0.858707749585475,11,56,0
53,0,19,0.13075662266157437,17,113,0
27,6,7,0.22881408134873124,5,159,0
17,1,8,0.18877210612003847,6,171,0
9,0,9,0.6615076573940494,9,151,0
3,3,17,0.06931007595671505,3,2,0
24,4,16,0.48709199127758246,6,78,0
56,2,8,0.47193087945505424,1,144,0
26,1,20,0.8707685808929121,7,111,0
51,2,10,0.2681594925104349,8,119,0
0,0,13,0.4465196377978703,0,43,0
21,0,10,0.4582487326810014,10,66,0
17,6,18,0.6639493426571508,6,87,0
41,2,20,0.1609439902183466,14,95,0
10,0,4,0.33797895988387144,6,2,0
52,7,6,0.6463366070805563,1,178,0
43,6,19,0.7930592624447547,4,128,0
34,5,2,0.2828017516491517,12,54,0
44,0,1,0.21441602130592138,0,66,0
8,1,13,0.8534232787627174,8,66,0
34,0,19,0.5132863702090453,3,95,0
9,4,15,0.4096608168644446,0,41,0
50,6,6,0.7744898870644636,1,84,0
42,2,2,0.17854024466446194,0,71,0
43,5,19,0.736424035200997,11,143,0
27,6,7,0.3732770591287825,0,24,0
44,7,8,1.0,0,170,0
8,4,6,0.6562693692887288,8,68,0
27,4,23,0.2220721589237233,15,168,0
25,0,16,0.8943324119772146,10,23,0
14,3,23,0.22621174286256196,11,58,0
9,6,6,1.0,9,26,0
54,2,9,0.32659003766148775,11,122,0
34,1,11,0.7645112048287286,13,42,0
35,1,21,0.7541974352001353,0,119,0
31,5,4,0.5820942118314281,8,85,0
9,5,12,0.6634417791191765,0,77,0
26,2,16,0.10764145677462347,4,123,0
23,3,23,0.9497651837788078,3,165,0
16,0,23,0.2608277257454845,3,97,0
45,1,2,0.17263390493164643,0,84,0
23,0,20,0.2950577328238011,13,70,0
8,6,16,0.7778919604932344,8,58,0
16,2,20,0.30137451762863054,12,69,0
52,3,5,1.0,0,86,0
43,0,19,0.8684320447009028,12,185,0
12,3,2,0.6324890471440258,12,22,0
5,2,9,0.6264350849143286,5,64,0
42,5,8,0.3557561342543761,10,123,0
18,7,6,0.9190415438029058,15,64,0
32,2,0,0.6154400911928116,11,49,0
10,0,11,0.348505770308919,1,36,0
43,5,11,0.7742877048121267,3,36,0
15,2,15,0.9485600964107868,2,141,0
15,3,6,0.8058267542455259,15,20,0
35,5,6,0.9292028181283565,7,163,0
41,0,18,1.0,9,152,0
4,2,18,0.9767507426657356,4,177,0
11,5,8,0.47196091888870695,5,67,0
31,2,18,0.5833088273785318,4,76,0
21,1,7,0.49320694845226076,0,85,0
23,0,4,0.5405881490816803,9,158,0
3,7,5,0.0936304672002927,3,66,0
6,1,17,1.0,2,29,0
59,1,12,0.7202473318684028,6,158,0
29,5,4,1.0,3,131,0
45,3,8,0.7248081642503786,0,70,0
0,2,23,0.4116389217011992,0,2,0
57,0,6,0.3983782066364715,10,54,0
47,0,17,0.4787822091042453,4,46,0
34,3,23,0.5265510124460072,8,101,0
36,5,5,1.0,4,148,0
13,1,22,0.12969822722945554,13,145,0
5,4,12,0.6648070221803261,3,37,0
9,5,16,0.4115903194443101,0,48,0
0,5,11,0.6988123748804578,0,87,0
46,2,17,1.0,5,33,0
10,0,20,0.8112827914862917,2,116,0
19,4,12,0.5989330026801051,14,66,0
42,7,13,1.0,8,114,0
39,4,4,0.5358480635753431,1,48,0
28,7,14,0.8705803443941846,4,119,0
29,3,5,0.851554838707134,6,126,0
52,3,6,0.4031650261766628,7,152,0
46,2,22,0.6702271447274444,8,112,0
34,7,7,1.0,6,42,0
9,4,4,0.34387043854740407,9,85,0
15,1,9,0.2877173949446151,3,100,0
49,7,17,1.0,8,124,0
13,7,16,0.4041544529376415,11,24,0
30,5,9,0.7092199489151625,5,82,0
30,0,19,0.5292104000936066,0,155,0
46,0,14,0.45868395649340254,16,62,0
16,6,8,0.9142524684872115,11,107,0
8,0,5,0.7541834387012795,6,152,0
27,0,23,0.6585277248772609,13,94,0
40,0,9,1.0,4,83,0
46,4,18,0.7173289367098865,4,159,0
60,0,20,0.452077943105371,9,102,0
16,3,23,0.6005012805277937,16,159,0
36,7,22,0.24554564178396085,1,83,0
51,0,8,0.5980933677132078,6,68,0
48,1,17,0.8678404513989755,4,141,0
49,0,2,0.8933652813503475,1,136,0
32,4,12,0.23148633986055273,1,25,0
38,5,3,0.12963491594644894,0,76,0
19,6,0,0.01361692878191667,14,54,0
13,1,14,0.9360522755951489,11,37,0
57,5,9,1.0,3,60,0
33,7,23,0.17331458447145157,0,67,0
39,7,5,0.9265445803648784,4,28,0
23,5,23,0.29829801294456165,13,184,0
19,0,11,1.0,3,1,0
45,0,17,0.38935524573215907,8,152,0
7,5,12,0.6774835157775075,4,23,0
14,0,18,0.1922205663840917,14,11,0
22,0,16,0.8119383695868633,15,42,0
4,7,18,0.2458680172163165,4,162,0
13,2,11,0.711657709435022,4,45,0
44,7,21,0.20329984730321066,6,13,0
25,4,7,0.4189141347552568,1,180,0
42,3,7,0.28680330344600835,15,139,0
8,0,16,0.8818482367171119,6,154,0
2,3,16,0.18939415623608985,2,1,0
35,2,6,0.1679308533631878,9,165,0
14,2,12,0.5107600135136738,14,57,0
14,2,5,0.830871654603077,14,3,0
31,0,7,0.8639785343490395,0,143,0
8,0,15,1.0,0,85,0
9,5,23,0.6051132563293563,9,92,0
8,2,9,0.4874395085300234,8,129,0
54,3,15,0.4097295357261638,2,166,0
52,0,13,0.7614090486978591,8,114,0
13,6,9,1.0,13,52,0
20,2,11,0.0,0,96,0
32,5,7,0.9570369583115002,5,120,0
22,0,16,0.4233148126359873,0,171,0
4,6,9,0.1683866600696477,3,54,0
42,4,6,0.7158982683363995,11,30,0
4,5,11,0.7622990443626609,4,53,0
50,6,17,0.3523561018248189,13,134,0
6,2,12,0.8728422220292544,6,190,0
6,0,5,0.3625718160746648,6,93,0
30,2,4,0.6844037963920869,7,51,0
23,3,19,0.9767714716921033,4,156,0
33,0,20,1.0,11,173,0
65,6,9,0.653176214999343,2,146,0
12,3,17,0.3142957849841935,12,14,0
8,3,7,1.0,5,156,0
11,5,19,0.44985918174053563,2,28,0
17,4,15,0.09671880138985955,12,76,0
36,1,4,0.350862205007948,0,90,0
27,4,11,0.1497913859545356,0,86,0
37,1,7,0.2567659106586389,1,84,0
15,7,11,0.8790325151495896,13,98,0
12,6,21,0.21259831773089624,0,25,0
18,0,21,0.6557805198389021,5,67,0
35,7,7,0.15193180226616756,13,63,0
38,5,15,0.17963840259242783,10,150,0
11,4,23,0.07046845045697532,11,55,0
54,6,8,0.7276798033618836,0,67,0
15,4,9,0.5935032183254872,15,133,0
32,0,21,0.7418886493818059,8,51,0
12,1,3,0.6309481703183776,6,167,0
41,1,3,0.20554547762453335,10,130,0
42,1,10,0.9825614659395974,6,97,0
7,2,18,0.4106335204595657,4,122,0
68,0,15,0.9715606707336966,8,121,0
16,2,21,0.28363090857070894,9,1,0
17,3,18,0.26961419508672585,17,116,0
27,4,9,0.2272557743388261,5,87,0
7,1,19,0.19643281811352503,3,125,0
46,6,8,0.7626963468304938,2,66,0
28,6,6,0.9622727989333086,1,123,0
21,2,14,0.33499385283770705,12,19,0
56,4,11,0.6708780590741764,8,144,0
16,5,19,0.9522079973693001,2,160,0
48,7,5,1.0,5,172,0
19,0,9,0.5574897263633568,11,4,0
34,3,15,0.5850484531185917,3,44,0
30,3,23,0.2690613402979497,5,63,0
26,0,23,0.6214801577545304,10,85,0
23,0,19,0.28734488437395944,9,73,0
6,0,22,0.2427127024757898,2,104,0
52,3,6,0.899509966616991,13,7,0
48,2,6,0.6617600707300276,0,136,0
16,7,19,0.29044871072058714,14,44,1
20,4,21,0.3370436088737574,8,65,0
12,1,13,0.20718154195429506,2,132,0
31,7,9,0.9385187727477231,2,10,0
18,0,22,0.648967921107932,0,74,0
30,4,23,0.9596647636807383,13,132,0
13,1,7,0.7739669207289441,13,23,0
43,4,7,0.03311198690715533,12,139,0
14,4,7,0.7479456294356344,13,105,0
4,4,17,0.8771226712754863,4,159,0
30,0,18,0.6928283306684229,13,39,0
42,1,5,0.56099499432107,2,129,0
18,6,12,0.8115604567360116,5,171,0
40,2,10,0.6500909315507502,0,145,0
41,3,22,0.29122683932990856,4,146,0
13,0,9,0.48789789398553307,6,162,0
6,0,9,0.49212716401656403,6,1,0
60,0,16,0.7803724114459477,8,159,0
13,0,22,0.8178777316858418,13,40,0
8,1,7,0.6083339191882533,8,118,0
42,3,22,0.6958603799137674,9,103,0
2,4,17,0.5034095950334196,2,131,0
3,0,16,0.9503005039092167,0,79,0
47,7,9,0.7402436502979702,0,79,0
24,5,21,0.6982342749801392,7,99,0
14,6,21,0.3085903303806528,2,26,0
66,4,10,0.6933534482451059,4,39,0
11,3,17,0.9684146326834477,5,168,0
21,1,11,0.9592910131541039,10,35,0
25,0,14,0.7720946603966736,13,45,0
8,0,13,0.727028729579063,4,1,0
6,1,7,0.25922211898741315,6,153,0
0,0,23,0.1780682621817992,0,97,0
17,0,11,0.45110909508691277,3,64,0
16,4,17,0.3747166132471244,12,115,0
33,5,15,0.90100222799935,3,118,0
58,6,12,0.339459169566355,16,86,0
16,4,19,0.34917790167132023,12,22,0
9,0,19,0.13795984756817187,6,22,0
32,2,19,0.6208116883043311,11,62,0
61,0,19,0.2938606589701991,6,162,0
59,3,13,0.9535654631757243,3,17,0
34,3,23,0.4739897389307052,9,63,0
15,6,18,0.9998956028086959,7,107,0
36,0,11,0.6457710136434652,8,66,0
62,0,10,0.8898180176422993,11,143,0
6,0,15,1.0,0,91,0
14,5,10,0.8405840195050034,10,65,0
22,7,18,0.48080742348781913,8,92,0
4,1,15,0.6776743476825774,4,69,0
12,4,23,0.8707120409202757,12,44,0
5,3,23,0.45248142283329973,4,131,0
66,2,11,0.9942448686298143,12,28,0
47,7,9,0.8131457690921996,12,147,0
43,6,7,0.8674909345214742,0,150,0
51,7,7,1.0,14,172,0
34,2,13,0.09838397910293162,10,103,0
14,0,14,0.3473621621897231,3,146,0
11,0,19,0.8360005937446863,2,83,0
17,2,4,0.6463747323796891,11,15,0
56,3,9,0.5192388142567926,14,37,0
24,1,22,0.725580576900187,12,52,0
15,0,9,0.8854256338939468,5,6,0
15,1,4,0.30172034734015096,8,162,0
45,6,7,1.0,7,117,0
3,0,6,0.8844712629791769,3,23,0
18,3,21,0.6569844806968927,6,123,0
55,0,13,0.852734037658248,11,135,0
52,5,17,0.5197885569979195,8,100,0
48,7,9,0.9451223618741088,10,152,0
56,6,10,0.6961363677180887,0,58,0
18,2,11,0.18871718570887128,0,90,0
8,1,19,0.16995536293183752,3,132,0
4,1,14,0.3519690622156415,4,107,0
27,3,9,0.29747191508579035,2,71,0
1,0,13,0.9914926748917838,1,107,0
50,5,10,1.0,12,143,0
29,3,19,0.4717748409238728,0,181,0
35,6,15,0.03188270836251733,0,36,0
44,0,8,0.4856331216678307,10,70,0
62,4,10,0.6685364788771787,1,45,0
27,4,18,0.760007174838852,0,158,0
29,7,6,0.42853429684829836,0,63,0
7,0,15,0.4636131165631432,7,106,0
34,3,9,0.481305300256005,7,171,0
14,4,7,0.7682224710301768,11,102,0
12,1,22,0.18839831058323805,3,109,0
47,1,3,0.23007149955212955,8,140,0
66,0,12,0.8079346111428936,14,56,0
18,0,21,0.21391652171331044,18,132,0
26,6,23,0.34188882741681403,14,176,0
6,7,13,0.25606452602184504,4,161,0
56,0,13,0.14592436030732372,11,62,0
36,0,23,0.381020557871512,13,141,0
58,2,18,0.7029814081750297,5,126,0
1,7,8,0.2024226027936724,1,60,0
32,5,2,0.9978609971074957,4,138,0
14,0,23,0.7703368167927293,0,8,0
4,6,12,0.5772919231931228,4,79,0
38,0,5,0.3478043550539852,0,81,0
12,5,7,0.6100804994323402,12,56,0
18,0,22,0.7430470116376591,8,91,0
23,2,13,0.21682346550695714,7,66,0
59,5,21,0.6252134629306716,1,97,0
12,5,9,0.9933624695123937,7,33,0
60,0,4,0.8724377994951381,2,152,0
38,3,18,0.9757743663417922,8,60,0
35,2,23,0.8736665050079634,14,118,0
44,2,8,0.7038978365757562,7,77,0
31,7,5,0.12014507252314527,15,54,0
37,0,21,0.3680760228519129,5,127,0
12,1,21,0.34527318033218235,5,131,0
41,2,13,0.5505570398441278,10,150,0
26,4,5,0.12525262645157753,11,35,0
29,2,8,0.406108368698684,2,71,0
12,4,5,0.8387815987695343,10,15,0
32,2,23,0.9314364099695223,9,125,0
9,1,8,0.4941736396874767,8,178,0
22,3,13,0.6121555486305466,5,170,0
30,1,23,0.8912839673663312,0,120,0
36,5,8,1.0,10,65,0
43,3,23,0.3413614088040873,0,136,0
21,5,17,0.950296917706276,6,121,0
8,0,14,0.4514562014871143,2,76,0
30,4,21,0.40044131029486657,6,116,0
16,7,6,0.5359142760638,11,104,0
23,0,22,0.7190904445849136,12,148,0
58,2,22,0.8852680179476442,16,154,0
29,7,9,1.0,8,119,0
40,0,5,0.046340655529785835,4,64,0
48,0,17,0.9880507263995877,10,193,0
23,1,23,0.6839759943015098,10,166,0
44,0,12,0.8023328151510241,10,128,0
6,1,5,0.40089106893364607,2,90,0
35,4,4,0.8698307728997416,6,163,0
24,1,9,0.4411648267458289,3,76,0
7,3,19,0.958779340031663,7,32,0
29,4,15,0.16752969785415991,4,25,0
17,7,19,0.3948482479378657,17,39,1
15,5,6,0.7776497105743059,10,51,0
50,6,4,0.3220803969226914,2,89,0
8,6,5,0.4186908689160278,4,73,0
44,0,18,0.17626860827511426,2,142,0
23,0,12,0.7421361805058474,11,50,0
36,5,3,0.11907689511753877,5,81,0
5,0,17,0.23223641088598534,5,147,0
27,5,2,0.6563102116226032,7,50,0
46,6,7,0.9103259969126074,0,63,0
49,5,17,0.7730496559839194,1,141,0
12,7,19,0.22837521153522383,12,58,1
14,0,17,0.7563617304704355,1,101,0
20,2,10,0.46779990022111,5,64,0
45,4,14,0.3891337346692419,6,102,0
24,0,19,0.7374207512664513,12,50,0
50,0,19,0.8604329092681434,12,60,0
7,0,13,0.8725333938270824,7,73,0
7,5,16,0.3490442309746395,0,42,0
40,6,10,0.7696485397113748,9,22,0
61,2,14,0.9717388435021126,2,5,0
53,0,10,0.609011961929314,15,41,0
25,0,5,0.8238708365928114,1,33,0
8,0,11,0.6430440649556637,8,82,0
20,5,9,0.9965750790424546,12,99,0
45,0,20,1.0,15,167,0
20,7,4,0.21330985698323224,8,162,0
51,0,15,0.1567419885151739,13,75,0
19,2,10,0.7015249191376439,13,101,0
54,4,8,0.9766161950417486,3,46,0
22,1,11,0.7481576872393381,1,43,0
20,7,14,0.7333080320286066,1,130,0
57,2,13,0.13546889247584917,13,74,0
36,6,2,0.9988085176813915,8,151,0
30,4,7,0.5773656030428793,12,51,0
10,4,21,0.35206453303962376,10,130,0
23,0,14,0.9687439135686376,13,37,0
20,2,5,0.27568769461147863,3,118,0
11,4,20,0.5542647227206557,11,97,0
56,0,18,0.8665847972284504,3,115,0
1,1,19,0.6801953873478037,1,94,0
36,0,21,0.598557211956012,9,179,0
5,0,17,0.4104393959280483,5,113,0
19,0,21,0.5357043245129819,4,89,0
34,7,8,1.0,4,49,0
6,7,13,0.1852487892296434,6,165,1
53,0,15,0.9791672644797587,12,140,0
12,7,19,0.4786805514710793,12,98,1
15,5,14,0.37636112941774935,11,18,0
34,5,7,0.30084403867160847,4,37,0
24,3,15,1.0,1,134,0
41,0,11,0.9742838262473515,10,96,0
20,2,20,0.5624264585651321,7,111,0
27,1,20,0.8244215066857021,13,48,0
39,4,19,0.6924829923481792,5,95,0
14,7,23,0.9054616672635848,13,85,0
37,3,2,0.0,0,80,0
43,3,10,0.7317131133927642,5,30,0
34,0,5,0.9445159829479189,0,132,0
13,1,8,0.18877784352991434,9,162,0
21,1,17,0.5285986457710433,11,159,0
9,6,9,0.7008504903634967,7,56,0
58,6,8,0.6171484586767304,4,144,0
47,5,3,0.6693112342606293,2,71,0
18,5,7,0.5386746274390071,11,129,0
11,2,7,0.2736193534418679,8,84,0
63,7,21,0.31889548486598873,8,20,0
4,1,22,0.5524979965166453,0,130,0
50,4,14,0.4689398775984699,0,172,0
43,4,7,0.6491888989712034,0,73,0
30,7,10,0.8298010084327826,4,121,0
34,0,4,0.5847517532395876,3,130,0
21,6,15,0.55442026621648,1,50,0
55,0,22,0.4478129035213284,10,95,0
18,7,16,0.5920512258675074,5,180,0
4,7,22,0.10751042932871177,4,65,0
48,4,4,0.8865930898299077,5,44,0
33,5,5,0.7810905637723787,14,40,0
55,0,10,0.508615588015627,8,25,0
7,2,19,0.9394768167421728,0,86,0
18,7,8,0.9037499686975743,9,46,0
39,3,7,0.2700636807360004,0,28,0
36,5,6,0.25283567747253144,13,36,0
12,0,2,0.7563765309801497,12,1,0
35,3,19,0.21570024127729256,10,101,0
22,3,17,0.4637369764925848,13,24,0
45,5,4,0.9243976453028511,7,121,0
18,0,21,0.0,7,1,0
44,4,16,0.6012322383390639,11,138,0
39,4,13,0.03371063002356112,0,34,0
56,1,6,0.668505556947337,6,168,0
6,1,21,0.4787284612547711,3,131,0
38,3,13,0.7250396340234497,4,39,0
33,0,13,0.24873469165130122,1,129,0
51,0,10,0.5218451981870287,2,42,0
16,2,21,0.5332136020198202,3,80,0
10,5,18,0.9914578675779785,0,15,0
30,3,8,0.411900821385624,9,62,0
37,4,5,0.7477918068294247,0,134,0
59,0,22,0.10124125076105016,11,98,0
31,1,10,0.2677563434902731,0,79,0
37,5,16,0.295433451622204,9,112,0
12,6,19,0.5323423322535222,12,43,0
10,2,21,0.358985038582322,4,127,0
6,1,13,1.0,4,179,0
20,2,21,0.6471003636587932,2,92,0
24,1,7,0.5636448192369355,12,49,0
26,7,1,0.7916715305242299,14,50,0
24,1,23,0.6225315521937405,11,103,0
42,5,16,0.7208233443668991,14,159,0
52,4,8,0.7413625908245297,0,77,0
32,3,3,0.7604816985381504,13,61,0
56,2,17,0.16060590498193017,3,130,0
64,7,12,0.24186143073043542,16,73,0
18,0,23,0.5049087661791628,11,159,0
57,0,8,0.7168689567892511,7,137,0
45,1,19,0.1766809016453472,2,143,0
43,0,11,0.6661511744730394,10,155,0
56,0,21,0.7605167846900728,17,155,0
45,7,9,0.16610493054792405,14,47,0
61,6,11,0.18218099467418314,13,83,0
30,0,17,0.3643141673238059,10,58,0
33,2,5,0.5583375469562685,7,116,0
22,2,23,0.3937064630183008,13,92,0
55,4,5,0.6220869064336468,2,135,0
43,5,19,0.2681190837962503,8,75,0
47,5,19,0.37394228826878423,10,93,0
46,2,15,0.8875549953852344,5,143,0
33,5,8,0.22017548526368513,12,46,0
10,2,15,0.7677676396464219,4,139,0
29,2,6,0.7100078164311329,9,33,0
39,3,23,0.9074641498077416,9,117,0
61,5,23,0.6019184299860688,3,121,0
16,2,21,0.7137666250000541,0,10,0
60,0,4,0.8100961233298597,0,154,0
56,0,18,0.044766763630665354,11,105,0
17,4,5,0.7145003010286749,11,115,0
